scenario_id,recommendation_id,trial_number,fund_a,fund_b
b8426ff5-c6f2-4f25-a259-764e993ffa29,573a69e8-fb2f-4a61-915e-0979c993d4bf,36,76,24
b8426ff5-c6f2-4f25-a259-764e993ffa29,2de52b97-31fe-4838-8b84-62d45e34bf74,37,83,17
b8426ff5-c6f2-4f25-a259-764e993ffa29,5c435702-4f54-4c66-9491-46dcc4504ece,38,80,20
b8426ff5-c6f2-4f25-a259-764e993ffa29,ad558f1f-f67d-4047-8995-b6c0eecfd103,39,79,21
b8426ff5-c6f2-4f25-a259-764e993ffa29,6544b743-3c98-4607-a761-da6b4105765b,40,74,26
b8426ff5-c6f2-4f25-a259-764e993ffa29,bc1b3142-07fe-4844-a1f6-ea600d1c008b,41,60,40
b8426ff5-c6f2-4f25-a259-764e993ffa29,9fa8cf15-d369-4503-b8c1-c3588367095d,42,77,23
b8426ff5-c6f2-4f25-a259-764e993ffa29,219e9983-6dfb-4b79-be3d-365cb4a07b3d,43,59,41
b8426ff5-c6f2-4f25-a259-764e993ffa29,6000f48f-7f86-46ea-8e49-caad05b03c8c,44,52,48
b8426ff5-c6f2-4f25-a259-764e993ffa29,8b8070c3-b417-46bf-be38-fb69de07d77b,45,52,48
b8426ff5-c6f2-4f25-a259-764e993ffa29,302eb619-354c-4865-8a84-5de253eea237,46,53,47
b8426ff5-c6f2-4f25-a259-764e993ffa29,96d39e68-5ad6-4342-bc17-d96782ac9896,47,76,24
b8426ff5-c6f2-4f25-a259-764e993ffa29,c430eef2-918d-4c3a-85ec-8f016b4a2072,48,78,22
b8426ff5-c6f2-4f25-a259-764e993ffa29,e57bb5ce-51fd-410c-94b8-532e2a2f726b,49,81,19
b8426ff5-c6f2-4f25-a259-764e993ffa29,6b19a4ad-9e3e-4a6a-ab5a-83a22918d813,50,63,37
b8426ff5-c6f2-4f25-a259-764e993ffa29,cbb45011-1798-4e5a-af48-0d6fcc7686dc,51,77,23
b8426ff5-c6f2-4f25-a259-764e993ffa29,d6670f38-7e92-41f0-800f-242b065e9bb3,52,73,27
b8426ff5-c6f2-4f25-a259-764e993ffa29,677182d3-728a-498c-b43f-fe18088146db,53,59,41
b8426ff5-c6f2-4f25-a259-764e993ffa29,c0ecb773-ff51-42ad-949e-f433af52758f,54,78,22
b8426ff5-c6f2-4f25-a259-764e993ffa29,53a4b2c9-161f-4171-826d-139d0a228130,55,60,40
b8426ff5-c6f2-4f25-a259-764e993ffa29,e712feac-b7af-488c-86f1-8ace4169fac1,56,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,d3cc72ff-fa80-4add-b578-9986e5e42b9c,57,61,39
b8426ff5-c6f2-4f25-a259-764e993ffa29,249bd41d-c281-4bec-8f6d-2acc4b27bd3c,58,61,39
b8426ff5-c6f2-4f25-a259-764e993ffa29,de32764b-ebf6-4c7b-9e61-a2b4f5e2b048,59,71,29
b8426ff5-c6f2-4f25-a259-764e993ffa29,4155d283-2d1b-497f-a845-b88e5db05029,60,74,26
b8426ff5-c6f2-4f25-a259-764e993ffa29,ea11a3a4-8c80-4a7e-ad6d-f1c741015363,61,55,45
b8426ff5-c6f2-4f25-a259-764e993ffa29,61b7a4f7-c65c-4a87-adba-7c082fe42539,62,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,5b569f93-176e-4675-9b20-41e505133c37,63,68,32
b8426ff5-c6f2-4f25-a259-764e993ffa29,31047ebd-b9cf-4cfd-b6b5-7276c3325fdb,64,59,41
b8426ff5-c6f2-4f25-a259-764e993ffa29,95c7e008-4107-46cd-bbdb-6d01b6ebf0de,65,68,32
b8426ff5-c6f2-4f25-a259-764e993ffa29,fb5c0dfd-0dbd-43b5-b1a1-d2b79e72a0ff,66,50,50
b8426ff5-c6f2-4f25-a259-764e993ffa29,b02b41ef-3f5b-4f57-8323-7d0943efaa6f,67,60,40
b8426ff5-c6f2-4f25-a259-764e993ffa29,5d775db2-ab96-4769-bbf1-90ed1d5581c2,68,72,28
b8426ff5-c6f2-4f25-a259-764e993ffa29,818b4b71-bc3f-41ba-85a8-5223ee963fca,69,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,cd4a4b1a-32cc-4765-ad23-382f36a10e48,70,50,50
b8426ff5-c6f2-4f25-a259-764e993ffa29,5b4f4771-7d8b-4c35-9aad-4bac2266e01c,71,56,44
b8426ff5-c6f2-4f25-a259-764e993ffa29,362cf3f3-2753-4844-9e07-99e283de6d9f,72,57,43
b8426ff5-c6f2-4f25-a259-764e993ffa29,9aab42e7-3931-43db-84e5-3ff3cb0b7874,73,38,62
b8426ff5-c6f2-4f25-a259-764e993ffa29,07611b83-267b-49f3-adf3-d632b806da9b,74,37,63
b8426ff5-c6f2-4f25-a259-764e993ffa29,18b1f67d-3681-4534-8bf3-80732750c620,75,32,68
b8426ff5-c6f2-4f25-a259-764e993ffa29,9e893385-6143-44c8-bb71-df19db9f6602,76,26,74
b8426ff5-c6f2-4f25-a259-764e993ffa29,42dabf63-5ae9-44f7-a8d4-08672c35ff7a,77,27,73
b8426ff5-c6f2-4f25-a259-764e993ffa29,a2f33f44-2f4f-46de-8584-d6355f945284,78,28,72
b8426ff5-c6f2-4f25-a259-764e993ffa29,ef250392-b963-485a-81ec-790159f5417f,79,21,79
b8426ff5-c6f2-4f25-a259-764e993ffa29,38b59cc0-605a-4850-a99e-c4d8bab67cfc,80,30,70
b8426ff5-c6f2-4f25-a259-764e993ffa29,f91d7e3f-ba9b-4c92-a564-e7c06c0ed8d6,81,32,68
b8426ff5-c6f2-4f25-a259-764e993ffa29,48c26d60-ada7-4de4-8c3a-06662e63d69d,82,27,73
b8426ff5-c6f2-4f25-a259-764e993ffa29,5299e24d-ed5c-4f59-81bd-e3f266584b81,83,39,61
b8426ff5-c6f2-4f25-a259-764e993ffa29,db201a2b-8531-4d19-8178-6461a69d9853,84,29,71
b8426ff5-c6f2-4f25-a259-764e993ffa29,da9ef281-0f99-4d26-a932-b39cd9d8130f,85,25,75
b8426ff5-c6f2-4f25-a259-764e993ffa29,ef83164a-c9b7-4177-9224-f9579c8068b8,86,20,80
b8426ff5-c6f2-4f25-a259-764e993ffa29,75a413c9-f382-441f-8156-d1528f4a1256,87,22,78
b8426ff5-c6f2-4f25-a259-764e993ffa29,62e77418-e3cb-4a3b-a51e-2f0e2125ceac,88,25,75
b8426ff5-c6f2-4f25-a259-764e993ffa29,4f0c080f-3ce7-4386-8290-becec2cc06c8,89,22,78
b8426ff5-c6f2-4f25-a259-764e993ffa29,4d6fbbc1-4074-4fe6-b9da-2f4bbcef5bcb,90,25,75
b8426ff5-c6f2-4f25-a259-764e993ffa29,993761d7-6413-44d2-ae41-b7010b0ee643,91,28,72
b8426ff5-c6f2-4f25-a259-764e993ffa29,1e6d21bd-7002-48a5-b10b-45adf2f20706,92,16,84
b8426ff5-c6f2-4f25-a259-764e993ffa29,ff5cbd67-765a-4ced-b7ee-985a58938382,93,23,77
b8426ff5-c6f2-4f25-a259-764e993ffa29,8ec087e7-cad5-40ed-a5de-1111b59f0b08,94,16,84
b8426ff5-c6f2-4f25-a259-764e993ffa29,8e7cc969-0fba-4736-9562-769da531adc3,95,25,75
b8426ff5-c6f2-4f25-a259-764e993ffa29,b45785f9-f9fc-4ca4-92f7-ae047f6f1c1d,96,21,79
b8426ff5-c6f2-4f25-a259-764e993ffa29,a88c395f-90fd-40c5-aabe-d4b3d269cd8e,97,27,73
b8426ff5-c6f2-4f25-a259-764e993ffa29,e747ce33-fcaa-4488-94d0-99669bc72bff,98,30,70
b8426ff5-c6f2-4f25-a259-764e993ffa29,71d68a63-e427-493c-830b-d7785a7e798f,99,20,80
b8426ff5-c6f2-4f25-a259-764e993ffa29,65b5cca5-9785-464a-ab38-ef2b33eb51f0,100,35,65
b8426ff5-c6f2-4f25-a259-764e993ffa29,6cda57ce-021c-4e6a-99a8-04c9227b730a,101,32,68
b8426ff5-c6f2-4f25-a259-764e993ffa29,d439a2b7-99bf-4404-8e08-4faba0787b0a,102,26,74
b8426ff5-c6f2-4f25-a259-764e993ffa29,3fcb8f30-34f1-4352-bb86-30af1a08d795,103,39,61
b8426ff5-c6f2-4f25-a259-764e993ffa29,b43a83ba-8e41-4538-a3ff-25fe8ea23e41,104,39,61
b8426ff5-c6f2-4f25-a259-764e993ffa29,71e5693c-c1b6-4bc8-915e-f87dd7f44a73,105,28,72
b8426ff5-c6f2-4f25-a259-764e993ffa29,a034cdcf-a0ff-4475-9fae-eb852deeab26,106,49,51
b8426ff5-c6f2-4f25-a259-764e993ffa29,d6a3f143-e140-46f2-ac2f-897836f19383,107,52,48
b8426ff5-c6f2-4f25-a259-764e993ffa29,01671500-3a7e-4316-9a38-40957678260a,108,59,41
b8426ff5-c6f2-4f25-a259-764e993ffa29,c467131e-cabf-4cb9-9806-c3bddcb82728,109,59,41
b8426ff5-c6f2-4f25-a259-764e993ffa29,1e310cc7-5a88-4fe6-8da5-e5ee577c7494,110,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,0b7cff31-4dd5-4ee9-8004-8db09efdbc39,111,46,54
b8426ff5-c6f2-4f25-a259-764e993ffa29,15597aa0-58d3-41c4-b9a0-65f63aca9e79,112,34,66
b8426ff5-c6f2-4f25-a259-764e993ffa29,00147b93-dce5-4b42-91d2-28d848ec3fdd,113,38,62
b8426ff5-c6f2-4f25-a259-764e993ffa29,9260078d-e490-48c6-825e-14f4dd95d46b,114,47,53
b8426ff5-c6f2-4f25-a259-764e993ffa29,79bb2925-5738-41d5-98c3-f28497899e40,115,37,63
b8426ff5-c6f2-4f25-a259-764e993ffa29,58f258a0-f18b-4717-a1a7-64c692821836,116,29,71
b8426ff5-c6f2-4f25-a259-764e993ffa29,c88988d3-d2da-4259-bd5d-bf86246d87e2,117,47,53
b8426ff5-c6f2-4f25-a259-764e993ffa29,6d032459-066f-484c-be2c-776a8eabddf4,118,55,45
b8426ff5-c6f2-4f25-a259-764e993ffa29,a8c58f7a-a0fc-475a-b948-79ba4c4599a5,119,63,37
b8426ff5-c6f2-4f25-a259-764e993ffa29,e3b9ab57-06e4-4cb0-9a14-01172771dee4,120,73,27
b8426ff5-c6f2-4f25-a259-764e993ffa29,6e5f0d91-c97e-421c-b041-59da09dcb4f8,121,64,36
b8426ff5-c6f2-4f25-a259-764e993ffa29,d35c8463-c14b-447a-8435-51db6a324618,122,64,36
b8426ff5-c6f2-4f25-a259-764e993ffa29,3bd55038-a3e0-4404-ac0f-cdecf8987dff,123,57,43
b8426ff5-c6f2-4f25-a259-764e993ffa29,021b2b71-33eb-4b4f-be32-351a2dea014d,124,54,46
b8426ff5-c6f2-4f25-a259-764e993ffa29,f030fdd5-17f7-4bb9-81c3-2d8abf7d74a9,125,67,33
b8426ff5-c6f2-4f25-a259-764e993ffa29,1589fdec-be93-4ac5-aed0-1e9294a1f4e5,126,71,29
b8426ff5-c6f2-4f25-a259-764e993ffa29,77532817-1529-4d8d-a067-3b59a36a4921,127,75,25
b8426ff5-c6f2-4f25-a259-764e993ffa29,702347cd-0e13-43bd-9312-6ac0543e8e3b,128,77,23
b8426ff5-c6f2-4f25-a259-764e993ffa29,8d1504bf-684a-4602-8ade-9356af1c8788,129,77,23
b8426ff5-c6f2-4f25-a259-764e993ffa29,e7c73ee9-77a0-45e3-9a70-12d4ef5bc7da,130,63,37
b8426ff5-c6f2-4f25-a259-764e993ffa29,f9debd9b-ea3f-4d0e-a18a-d9aaf7cf85d4,131,77,23
b8426ff5-c6f2-4f25-a259-764e993ffa29,d0f0fa16-2561-4b83-94d5-0b3ff37b0f42,132,72,28
b8426ff5-c6f2-4f25-a259-764e993ffa29,234d469c-dee0-4eed-bc99-101b9ce798f7,133,78,22
b8426ff5-c6f2-4f25-a259-764e993ffa29,a052bf6c-7708-4a81-8a4c-4f5fede3b5f9,134,75,25
b8426ff5-c6f2-4f25-a259-764e993ffa29,de970a1c-b67d-4fd6-b9de-c1aaa15a82d3,135,55,45
b8426ff5-c6f2-4f25-a259-764e993ffa29,9137963c-2d04-46e1-90d9-520ae0b5c78c,136,56,44
b8426ff5-c6f2-4f25-a259-764e993ffa29,9540aaa2-acd4-4134-b4e6-2c55cf8319ce,137,51,49
b8426ff5-c6f2-4f25-a259-764e993ffa29,c44e202b-8f6d-4167-973b-3c74a2846b00,138,55,45
b8426ff5-c6f2-4f25-a259-764e993ffa29,be11970b-48ef-4106-93a6-f80265ca3f3c,139,52,48
b8426ff5-c6f2-4f25-a259-764e993ffa29,2a6591fe-8fff-4606-89a9-3d37db15dde3,140,54,46
b8426ff5-c6f2-4f25-a259-764e993ffa29,161c0a98-722e-4713-8a9e-579b8df52f45,141,57,43
b8426ff5-c6f2-4f25-a259-764e993ffa29,7ef91434-2cba-4bc8-a75d-288df101cfc0,142,55,45
b8426ff5-c6f2-4f25-a259-764e993ffa29,d06f6ce8-4c45-4462-82f3-4faa125c9c1f,143,56,44
b8426ff5-c6f2-4f25-a259-764e993ffa29,9d6556d7-fe5b-482e-871a-5732d8611f08,144,56,44
b8426ff5-c6f2-4f25-a259-764e993ffa29,c3694b7d-3f8f-4a79-a3fd-4be967b84d93,145,56,44
b8426ff5-c6f2-4f25-a259-764e993ffa29,8212ef02-01c2-4f83-a1eb-92f750002d1d,146,54,46
b8426ff5-c6f2-4f25-a259-764e993ffa29,1d84160e-0e42-4623-8ff2-db4e77461cf5,147,57,43
b8426ff5-c6f2-4f25-a259-764e993ffa29,c062ea10-4560-4517-9306-42fc5ada18c9,148,57,43
b8426ff5-c6f2-4f25-a259-764e993ffa29,5fb9fb49-599f-44f2-b006-762b2dc131ef,149,60,40
b8426ff5-c6f2-4f25-a259-764e993ffa29,5c689e97-10cd-443c-83c9-8ae5ee16514c,150,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,767c269f-8039-44ca-ae4b-d91a1f913192,151,63,37
b8426ff5-c6f2-4f25-a259-764e993ffa29,5147ffb9-dcbf-40de-818d-38168c253b88,152,43,57
b8426ff5-c6f2-4f25-a259-764e993ffa29,8289910a-58f7-40d9-8f63-9917502e33ea,153,56,44
b8426ff5-c6f2-4f25-a259-764e993ffa29,a539a3d2-d01c-4dd4-bde1-9b983b5fcdae,154,55,45
b8426ff5-c6f2-4f25-a259-764e993ffa29,bdb080ea-8705-4f2f-aa09-16c283eb9d6c,155,46,54
b8426ff5-c6f2-4f25-a259-764e993ffa29,2a18704e-5877-465a-ba83-441dc8b856aa,156,30,70
b8426ff5-c6f2-4f25-a259-764e993ffa29,3a30366e-81c6-45a7-aadf-0f8fde02f2a2,157,41,59
b8426ff5-c6f2-4f25-a259-764e993ffa29,cecbead7-6439-4db0-b9e4-ecb7f55765cf,158,37,63
b8426ff5-c6f2-4f25-a259-764e993ffa29,f0f03a39-7c6d-43b4-a39d-22626e8cca53,159,25,75
b8426ff5-c6f2-4f25-a259-764e993ffa29,94fed76c-a86d-42ed-af04-9962b44cc6b3,160,23,77
b8426ff5-c6f2-4f25-a259-764e993ffa29,8b546f5d-364d-4251-90f2-14a12bc61e02,161,22,78
b8426ff5-c6f2-4f25-a259-764e993ffa29,43f84938-87ce-4579-86b5-e98759adaac6,162,20,80
b8426ff5-c6f2-4f25-a259-764e993ffa29,a7482331-fdda-4cf7-ae0d-6070a190e26e,163,22,78
b8426ff5-c6f2-4f25-a259-764e993ffa29,0e62f925-e45f-4a06-82e8-b2e26b2e9ad0,164,14,86
b8426ff5-c6f2-4f25-a259-764e993ffa29,4e9f28bd-8007-42da-91d7-83096b194d62,165,27,73
b8426ff5-c6f2-4f25-a259-764e993ffa29,c8bf535b-a98e-41e2-ac8b-d75579fb3c48,166,31,69
b8426ff5-c6f2-4f25-a259-764e993ffa29,dd096c80-7f3f-42f9-b99c-9dbe5cc4a155,167,31,69
b8426ff5-c6f2-4f25-a259-764e993ffa29,b8ab12f2-6ed7-4e0f-a833-aa7e28f2eb7d,168,27,73
b8426ff5-c6f2-4f25-a259-764e993ffa29,28f88a34-949d-4d44-820c-8b53f469d74f,169,27,73
b8426ff5-c6f2-4f25-a259-764e993ffa29,c6868045-f0d7-437d-b1a5-98d60089d7bb,170,24,76
b8426ff5-c6f2-4f25-a259-764e993ffa29,65a0549b-6f0f-44c8-8377-a1ce86bf5e91,171,24,76
b8426ff5-c6f2-4f25-a259-764e993ffa29,65d79fa5-3c1c-4b40-afd2-13a67bdd88fd,172,31,69
b8426ff5-c6f2-4f25-a259-764e993ffa29,5db2e9ee-29f7-4bd2-a01b-75b464f6d3a3,173,36,64
b8426ff5-c6f2-4f25-a259-764e993ffa29,b8c0fe65-c8a1-4297-8f9d-f56e51602aa5,174,31,69
b8426ff5-c6f2-4f25-a259-764e993ffa29,5446f1e8-78f3-4c8e-8e4b-e30c03584017,175,37,63
b8426ff5-c6f2-4f25-a259-764e993ffa29,02a4103d-3b4d-448b-bc1a-4638a90da2db,176,39,61
b8426ff5-c6f2-4f25-a259-764e993ffa29,a14ba3e7-bcc2-40f3-9df0-a876b7289bdf,177,50,50
b8426ff5-c6f2-4f25-a259-764e993ffa29,93f8bb0b-0bbe-4237-af12-a107ec4f05ef,178,48,52
b8426ff5-c6f2-4f25-a259-764e993ffa29,1b35aa8f-ab3b-4bee-b94a-bd6442950dd2,179,59,41
b8426ff5-c6f2-4f25-a259-764e993ffa29,dd870a33-0ea4-4013-b213-e5f3cdf0e3e7,180,63,37
b8426ff5-c6f2-4f25-a259-764e993ffa29,8a0b052b-44a3-4541-ab0d-8d69ad9f4b35,181,53,47
b8426ff5-c6f2-4f25-a259-764e993ffa29,8b0f3552-c302-4f1b-b725-9182c107dc1d,182,55,45
b8426ff5-c6f2-4f25-a259-764e993ffa29,c966d36e-ef19-4019-a969-f75ee5ac9b42,183,66,34
b8426ff5-c6f2-4f25-a259-764e993ffa29,9f0acf94-cb13-4d4c-ab3b-f36f6aaea2df,184,62,38
b8426ff5-c6f2-4f25-a259-764e993ffa29,087d9a4c-417c-4543-b972-0138cfde348e,185,49,51
b8426ff5-c6f2-4f25-a259-764e993ffa29,62dd1747-97f0-458d-a947-12e8e4fd9adf,186,42,58
b8426ff5-c6f2-4f25-a259-764e993ffa29,be38377d-727e-445b-bb50-0001d8d1cd2a,187,37,63
b8426ff5-c6f2-4f25-a259-764e993ffa29,72dba0de-f580-4ee2-a20c-5f007891e821,188,48,52
b8426ff5-c6f2-4f25-a259-764e993ffa29,29a45f8b-dd6c-4c6c-aa63-7c596de6821b,189,50,50
b8426ff5-c6f2-4f25-a259-764e993ffa29,0ee5a40b-16ec-44f8-b090-6abeec5d7160,190,63,37
b8426ff5-c6f2-4f25-a259-764e993ffa29,a04c4d95-e5ca-4026-a828-4f15f08e3a38,191,53,47
b8426ff5-c6f2-4f25-a259-764e993ffa29,4d4a56f3-8ba6-4a0e-95c8-cc91159b27a3,192,67,33
b8426ff5-c6f2-4f25-a259-764e993ffa29,56a223eb-d6e2-4f0f-bf2c-c21388397fbe,193,66,34
b8426ff5-c6f2-4f25-a259-764e993ffa29,357c7e66-347e-4a31-991b-9c6f17510a45,194,69,31
b8426ff5-c6f2-4f25-a259-764e993ffa29,3c6ebb8e-f44f-4bc5-bc69-f8b8e427d301,195,68,32
b8426ff5-c6f2-4f25-a259-764e993ffa29,7503737d-e7fc-433b-8b7c-8f8d7365aa8c,196,66,34
b8426ff5-c6f2-4f25-a259-764e993ffa29,937702cd-4b5e-4952-b275-18fabdefb0eb,197,72,28
b8426ff5-c6f2-4f25-a259-764e993ffa29,1dcc355c-ffea-4b76-aea5-4adb116b9621,198,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,dd854e5c-6ee0-4d58-a7f2-0aad33741bb3,199,54,46
b8426ff5-c6f2-4f25-a259-764e993ffa29,07380893-61a6-4cf4-94f2-0f30d682b676,200,60,40
b8426ff5-c6f2-4f25-a259-764e993ffa29,efe7d447-27a0-4e96-80ee-5e24883679ed,201,54,46
b8426ff5-c6f2-4f25-a259-764e993ffa29,21e5bb8c-a043-4d85-8861-7ed65eec8aa5,202,51,49
b8426ff5-c6f2-4f25-a259-764e993ffa29,20ba5f71-54a7-40c9-ba36-d3c628c75a8c,203,52,48
b8426ff5-c6f2-4f25-a259-764e993ffa29,44d462fe-1c51-4659-8156-f4b95cf97789,204,49,51
b8426ff5-c6f2-4f25-a259-764e993ffa29,c77a0991-5f48-4f2f-bf22-e0b4248214e2,205,56,44
b8426ff5-c6f2-4f25-a259-764e993ffa29,0e197210-e07d-4b4f-ae42-4f4df34998c6,206,64,36
b8426ff5-c6f2-4f25-a259-764e993ffa29,3e5ba845-0373-4fe4-b061-6b88891c932b,207,67,33
b8426ff5-c6f2-4f25-a259-764e993ffa29,2085e5a5-284d-4d1e-a969-c5ba6e56e620,208,61,39
b8426ff5-c6f2-4f25-a259-764e993ffa29,15c3bb2b-199d-4402-bd1e-fe350f420728,209,42,58
b8426ff5-c6f2-4f25-a259-764e993ffa29,6c278dc8-662b-4a0b-b6bb-3a66f5c16ba7,210,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,3c32a387-fb9e-436a-b382-0b4b9ff5d92a,211,52,48
b8426ff5-c6f2-4f25-a259-764e993ffa29,ed09be3b-9b9c-4954-abe1-bfed87582b15,212,49,51
b8426ff5-c6f2-4f25-a259-764e993ffa29,6c1f0da3-b790-405b-b1db-5bb1b1c4a09d,213,52,48
b8426ff5-c6f2-4f25-a259-764e993ffa29,870a3169-3d38-4816-b7cc-9476be4ae4ed,214,51,49
b8426ff5-c6f2-4f25-a259-764e993ffa29,454c938e-5840-4864-92be-d9523a7df018,215,48,52
b8426ff5-c6f2-4f25-a259-764e993ffa29,b63174ce-fb45-4580-aa40-f63c90651b90,216,47,53
b8426ff5-c6f2-4f25-a259-764e993ffa29,e1c53eeb-8297-479b-94a8-f13194b0f98c,217,63,37
b8426ff5-c6f2-4f25-a259-764e993ffa29,099725f9-e24d-4a95-b0f3-1d6df9ad1b7b,218,65,35
b8426ff5-c6f2-4f25-a259-764e993ffa29,d9f918c9-2a14-414b-a41c-a44a91784e83,219,77,23
b8426ff5-c6f2-4f25-a259-764e993ffa29,cfe3c914-7b76-4bc9-b0ca-d195e3959469,220,72,28
b8426ff5-c6f2-4f25-a259-764e993ffa29,cbd5aa9b-7263-4bcb-bb1d-1428fe4fbbf3,221,67,33
b8426ff5-c6f2-4f25-a259-764e993ffa29,27935741-d423-4112-b347-873ce87095be,222,63,37
b8426ff5-c6f2-4f25-a259-764e993ffa29,04cfbfa9-23f4-432b-951b-71123dff5cef,223,69,31
b8426ff5-c6f2-4f25-a259-764e993ffa29,4a02bcb2-683d-41ea-a135-c15b3f748f6c,224,45,55
b8426ff5-c6f2-4f25-a259-764e993ffa29,cf006498-37e6-41ab-8492-387474497e44,225,58,42
b8426ff5-c6f2-4f25-a259-764e993ffa29,616cb4b6-fee0-4949-a47c-55f613cc3e72,226,73,27
b8426ff5-c6f2-4f25-a259-764e993ffa29,9e379294-81fe-45ef-8f1c-573dbbabf033,227,76,24
b8426ff5-c6f2-4f25-a259-764e993ffa29,f2ae4cb9-38b3-4c1b-8904-b20aa4ceadd7,228,77,23
b8426ff5-c6f2-4f25-a259-764e993ffa29,f25e5246-71d9-4823-ba36-e4ec84319a69,229,56,44
b8426ff5-c6f2-4f25-a259-764e993ffa29,cee34a28-32c2-4284-ba16-e19a356c9faf,230,71,29
b8426ff5-c6f2-4f25-a259-764e993ffa29,2d144a11-d54b-4a2b-8f4c-19c69fe6b031,231,66,34
